region,regunit,dweight,pweight,ppltrst,pplfair,pplhlp,sclmeet,inprdsc,sclact,imbgeco,imueclt,imwbcnt,trstprl,trstlgl,trstplt,trstprt,stfgov,stfdem,stfedu,stfhlth,unique_id,nuts1,nuts2,nuts3,F1W,F2W,F3W,F4W,F5W,F1W_scaled,F2W_scaled,F3W_scaled,F4W_scaled,F5W_scaled
SK022,3,1.0094067,0.3159043,0,2,0,4,4,4,0,0,0,1,1,1,1,1,1,2,2,SK67865,SK0,SK02,SK022,-3.03,0.597,-2.935,-2.33,-2.932,0.24698469846984702,0.6428571428571429,0.24235730694468988,0.23302191879266979,0.23751777201639207
SK032,3,1.1094128,0.3159043,7,8,7,7,4,1,2,1,0,3,5,1,0,3,6,3,2,SK67900,SK0,SK03,SK032,2.138,0.12,-2.055,-2.078,-0.705,0.7121512151215121,0.5383435582822087,0.3201095599929316,0.2556593604024434,0.42376850380530234
SK010,3,1.3880022,0.3159043,0,3,2,5,0,3,8,5,3,7,7,8,6,5,6,5,5,SK67918,SK0,SK01,SK010,-1.768,-0.007,1.164,2.944,1.622,0.3605760576057606,0.5105170902716915,0.6045237674500795,0.7067912324829321,0.6183825374257756
SK031,3,0.9258359,0.3159043,3,1,1,4,1,3,0,0,0,0,0,0,0,3,4,4,3,SK67978,SK0,SK03,SK031,-2.296,-0.218,-2.916,-2.934,-1.407,0.3130513051305131,0.4642857142857143,0.24403604877186783,0.17876392382321235,0.3650581249477294
SK042,3,1.0667479,0.3159043,2,2,2,6,2,3,5,5,5,0,10,2,2,4,4,4,4,SK67998,SK0,SK04,SK042,-1.736,0.436,1.14,-1.454,-0.53,0.36345634563456347,0.607581069237511,0.6024032514578548,0.31171397772188286,0.4384042820105377
SK010,3,0.5686228,0.3159043,6,9,7,6,2,5,0,6,4,4,7,4,5,8,7,8,8,SK68011,SK0,SK01,SK010,2.688,1.482,0.447,0.97,2.897,0.7616561656165617,0.8367659947414549,0.5411733521823644,0.5294646065397053,0.7250146357782052
SK021,3,1.1416433,0.3159043,3,3,3,4,2,3,2,2,2,4,5,5,5,6,5,5,5,SK68093,SK0,SK02,SK021,-0.923,0.034,-1.158,1.113,1.117,0.43663366336633663,0.5195004382120947,0.39936384520233253,0.5423104563420769,0.576147863176382
SK022,3,0.58621824,0.3159043,0,10,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,SK68111,SK0,SK02,SK022,-0.98,-0.16,-2.932,-3.175,-4.012,0.43150315031503156,0.47699386503067487,0.24262237144371798,0.1571146245059289,0.14719411223551063
SK022,3,0.4526464,0.3159043,6,7,7,6,1,3,4,4,3,2,3,2,2,1,3,4,3,SK68238,SK0,SK02,SK022,1.719,0.455,0.123,-1.314,-1.584,0.6744374437443745,0.6117440841367222,0.51254638628733,0.32429033417175707,0.3502550807058627
SK042,3,0.37402827,0.3159043,7,5,3,4,2,2,1,1,1,5,8,3,5,0,1,4,1,SK68250,SK0,SK04,SK042,0.536,-0.326,-2.011,0.054,-2.294,0.567956795679568,0.44062226117440845,0.32399717264534367,0.4471793029105282,0.29087563770176467
SK042,3,0.51656693,0.3159043,5,5,3,5,2,4,5,5,8,7,9,5,5,4,2,3,2,SK68274,SK0,SK04,SK042,0.411,0.833,2.228,1.277,-0.543,0.5567056705670567,0.6945661700262927,0.6985333097720446,0.5570427596119295,0.43731705277243454
SK023,3,0.71836495,0.3159043,4,4,4,4,2,2,0,0,0,8,9,8,8,0,0,4,5,SK68321,SK0,SK02,SK023,-0.253,-0.368,-2.77,3.258,-1.39,0.49693969396939697,0.43141980718667844,0.2569358543912352,0.73499820337765,0.3664798862590951
SK032,3,1.0656875,0.3159043,9,2,3,3,0,2,1,3,3,4,4,4,5,3,1,5,2,SK68336,SK0,SK03,SK032,0.369,-0.765,-0.799,0.495,-1.116,0.5529252925292529,0.3444347063978966,0.4310832302526948,0.48679482572763205,0.389395333277578
SK041,3,0.49204835,0.3159043,0,5,4,2,1,1,0,0,0,0,3,0,0,0,3,7,0,SK68357,SK0,SK04,SK041,-1.649,-1.429,-2.97,-3.033,-2.419,0.3712871287128713,0.19894829097283087,0.23926488778936206,0.1698706431908013,0.2804215104123108
SK041,3,0.40618613,0.3159043,1,1,5,5,2,4,7,5,5,2,5,3,1,4,4,6,5,SK68377,SK0,SK04,SK041,-1.633,0.693,1.554,-1.067,-0.103,0.37272727272727274,0.6638913234005259,0.6389821523237321,0.3464786201940352,0.4741155808313122
SK023,3,0.54257345,0.3159043,0,0,0,2,1,1,3,0,1,6,0,6,0,7,0,5,0,SK68398,SK0,SK02,SK023,-3.543,-1.488,-2.058,0.146,-0.714,0.2008100810081008,0.18602103418054342,0.31984449549390354,0.45544376572044554,0.4230158066404616
SK021,3,0.6032491,0.3159043,3,3,3,4,2,2,3,4,6,6,6,4,4,6,5,4,4,SK68429,SK0,SK02,SK021,-0.904,-0.347,0.85,0.609,0.848,0.4383438343834384,0.43602103418054344,0.5767803498851387,0.4970355731225296,0.5536505812494773
SK023,3,1.2247295,0.3159043,4,5,4,5,3,3,7,5,5,5,5,4,4,5,6,7,4,SK68519,SK0,SK02,SK023,0.278,0.486,1.664,0.584,1.206,0.5447344734473447,0.6185363716038563,0.6487011839547623,0.49478979518505206,0.5835912018064732
SK041,3,1.0434498,0.3159043,3,6,6,3,1,3,7,5,7,5,6,4,3,5,7,7,2,SK68573,SK0,SK04,SK041,0.608,-0.13,2.288,0.333,1.254,0.5744374437443744,0.4835670464504821,0.7038345997526064,0.47224218469277757,0.5876055866856235
SK041,3,0.90944993,0.3159043,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,SK68583,SK0,SK04,SK041,-3.745,-0.001,-3.025,-3.239,-4.125,0.18262826282628264,0.511831726555653,0.23440537197384698,0.15136543298598637,0.1377435811658443
SK010,3,1.7317297,0.3159043,4,4,5,4,2,3,2,2,2,5,5,5,4,4,3,4,4,SK68592,SK0,SK01,SK010,-0.02,0.089,-1.159,0.827,-0.199,0.517911791179118,0.5315512708150745,0.39927549036932325,0.5166187567373338,0.46608681107301164
SK022,3,0.98004013,0.3159043,8,10,8,3,1,3,8,2,5,8,10,8,8,8,8,7,7,SK68632,SK0,SK02,SK022,3.82,-0.003,1.22,3.893,3.803,0.8635463546354636,0.5113935144609991,0.6094716380986039,0.7920409629895795,0.8007861503721668
SK023,3,1.2143301,0.3159043,3,3,5,4,2,3,3,2,4,0,0,3,2,3,5,4,5,SK68694,SK0,SK02,SK023,-0.66,0.066,-0.376,-1.013,-0.335,0.4603060306030603,0.5265118317265557,0.4684573246156565,0.3513295005389867,0.4547127205820858
SK031,3,0.44462225,0.3159043,2,5,3,6,3,1,2,2,0,0,0,0,0,0,0,5,2,SK68699,SK0,SK03,SK031,-1.131,-0.341,-1.979,-3.092,-3.223,0.4179117911791179,0.4373356704645049,0.3268245273016434,0.1645706072583543,0.21318056368654348
SK021,3,0.48041725,0.3159043,3,4,4,3,2,3,3,2,2,5,5,4,5,4,4,4,5,SK68719,SK0,SK02,SK021,-0.518,-0.126,-0.987,0.7,0.115,0.4730873087308731,0.4844434706397897,0.4144725216469341,0.5052102048149478,0.4923475788241198
SK021,3,1.857535,0.3159043,4,6,8,7,1,5,4,0,2,0,0,0,0,1,2,5,1,SK68861,SK0,SK02,SK021,0.965,1.434,-1.347,-2.957,-2.437,0.6065706570657066,0.8262489044697633,0.38266478176356244,0.17669780812073305,0.27891611608262945
SK031,3,0.8830133,0.3159043,4,7,6,6,1,3,3,0,4,3,7,3,5,2,3,7,7,SK69031,SK0,SK03,SK031,1.01,0.392,-0.85,0.093,-0.286,0.6106210621062106,0.5979404031551271,0.42657713376921724,0.45068271649299313,0.4588107384795517
SK023,3,0.2809521,0.3159043,5,2,2,7,0,1,3,3,3,0,1,0,0,0,1,5,1,SK69074,SK0,SK02,SK023,-1.222,-0.513,-0.549,-3.064,-3.007,0.4097209720972097,0.399649430324277,0.4531719385050362,0.16708587854832915,0.23124529564271973
SK021,3,1.206498,0.3159043,4,3,4,4,1,2,5,3,3,3,3,3,4,4,3,7,3,SK69134,SK0,SK02,SK021,-0.555,-0.481,-0.036,-0.191,-0.201,0.4697569756975698,0.40666082383873803,0.4984979678388408,0.4251706791232483,0.4659195450363804
SK041,3,0.84942937,0.3159043,0,3,0,6,4,3,0,4,5,5,7,7,7,5,6,5,4,SK69139,SK0,SK04,SK041,-2.177,0.66,-0.011,2.571,1.369,0.3237623762376238,0.656660823838738,0.500706838664075,0.6732842256557672,0.597223383791921
SK010,3,1.0678493,0.3159043,2,5,7,3,1,2,0,3,6,7,7,8,6,7,8,5,6,SK69153,SK0,SK01,SK010,0.288,-0.634,0.101,3.1,2.872,0.5456345634563456,0.37313759859772133,0.5106025799611239,0.720804886812792,0.7229238103203144
SK022,3,0.33483213,0.3159043,3,7,4,2,0,1,0,0,1,1,1,1,1,1,4,3,0,SK69176,SK0,SK02,SK022,-0.145,-1.475,-2.579,-2.195,-2.048,0.5066606660666068,0.1888694127957932,0.273811627496024,0.24514911965504851,0.3114493602074099
SK022,3,1.7575634,0.3159043,8,7,5,3,2,2,7,10,7,5,5,5,5,9,7,7,5,SK69189,SK0,SK02,SK022,2.332,-0.318,3.801,1.494,3.037,0.7296129612961296,0.44237510955302367,0.8375154620957765,0.5765361121092346,0.7367232583423936
SK021,3,0.61917835,0.3159043,0,0,6,3,0,1,4,0,0,2,0,0,3,0,0,0,0,SK69279,SK0,SK02,SK021,-2.606,-1.376,-2.252,-2.208,-3.769,0.2851485148514852,0.21056091148115694,0.30270365789008663,0.24398131512756016,0.1675169356862089
SK022,3,0.5328512,0.3159043,6,5,7,4,0,3,5,7,4,3,6,4,5,5,4,5,6,SK69282,SK0,SK02,SK022,1.371,-0.047,1.524,0.626,0.707,0.6431143114311431,0.5017528483786152,0.6363315073334511,0.49856270212001436,0.5418583256669733
SK021,3,1.8097471,0.3159043,3,0,0,4,2,3,3,4,5,2,3,2,4,3,5,4,4,SK69293,SK0,SK02,SK021,-2.426,0.005,0.445,-0.747,-0.393,0.30135013501350133,0.5131463628396143,0.5409966425163457,0.37522457779374774,0.44986200551977923
SK031,3,1.3218533,0.3159043,7,6,5,5,2,3,1,1,1,0,0,0,0,0,0,0,0,SK69313,SK0,SK03,SK031,1.037,0.314,-2.046,-3.118,-3.914,0.6130513051305131,0.5808501314636284,0.3209047534900159,0.16223499820337767,0.1553901480304424
SK032,3,1.2606682,0.3159043,0,0,0,4,2,3,4,3,0,3,3,3,1,3,3,3,3,SK69324,SK0,SK03,SK032,-3.453,-0.085,-1.313,-1.154,-1.307,0.20891089108910893,0.4934268185801929,0.3856688460858809,0.33866331297161334,0.3734214267792924
SK042,3,1.1093252,0.3159043,3,3,5,6,2,3,7,5,5,7,8,7,8,7,6,6,6,SK69399,SK0,SK04,SK042,-0.175,0.532,1.715,3.184,2.493,0.503960396039604,0.628615249780894,0.65320728043824,0.7283507006827165,0.6912268963786903
SK021,3,0.62383014,0.3159043,3,4,3,4,1,3,1,1,2,4,5,4,5,5,5,5,5,SK69415,SK0,SK02,SK021,-0.723,-0.101,-1.645,0.661,0.721,0.45463546354635465,0.4899211218229624,0.3563350415267715,0.501706791232483,0.5430291879233922
SK031,3,0.4479615,0.3159043,7,5,5,3,0,3,0,5,0,2,5,2,3,0,3,7,0,SK69429,SK0,SK03,SK031,0.912,-0.327,-1.392,-1.104,-1.809,0.6018001800180018,0.44040315512708156,0.378688814278141,0.34315486884656843,0.33143765158484567
SK032,3,1.0622079,0.3159043,3,2,2,2,1,1,2,2,2,2,8,0,1,0,0,6,2,SK69430,SK0,SK03,SK032,-1.915,-1.391,-1.398,-2.635,-2.981,0.3473447344734474,0.20727432077125332,0.37815868528008484,0.2056234279554438,0.23341975411892618
SK032,3,0.6303341,0.3159043,6,4,8,4,2,3,8,7,8,7,2,4,7,6,7,8,8,SK69502,SK0,SK03,SK032,1.549,0.267,3.463,1.74,2.627,0.6591359135913593,0.5705521472392638,0.8076515285386111,0.5986345670140136,0.7024337208329849
SK031,3,1.1370617,0.3159043,8,9,0,6,1,3,3,4,4,8,7,8,8,8,9,9,6,SK69552,SK0,SK03,SK031,1.996,0.46,0.462,3.887,4.097,0.6993699369936993,0.6128396143733568,0.5424986746775049,0.7915019762845849,0.8253742577569624
SK023,3,1.0108404,0.3159043,3,6,6,4,2,4,6,5,6,3,6,2,2,1,5,5,2,SK69565,SK0,SK02,SK023,0.494,0.618,1.73,-1.174,-1.008,0.5641764176417642,0.6474583698510079,0.6545326029333804,0.3368666906216313,0.3984276992556661
SK031,3,0.6223314,0.3159043,7,8,9,5,2,2,0,0,0,5,6,5,6,7,8,6,6,SK69628,SK0,SK03,SK031,2.813,-0.079,-2.578,1.683,2.607,0.7729072907290729,0.4947414548641543,0.2738999823290334,0.5935141933165649,0.7007610604666723
SK031,3,1.1701835,0.3159043,8,8,7,6,1,3,3,2,2,7,9,7,8,4,8,8,6,SK69672,SK0,SK03,SK031,2.939,0.484,-0.754,3.224,2.456,0.7842484248424844,0.6180981595092024,0.43505919773811624,0.7319439453826805,0.6881324747010119
SK031,3,2.1706576,0.3159043,6,6,5,2,1,1,8,5,5,1,3,1,1,1,5,3,1,SK69674,SK0,SK03,SK031,0.914,-1.182,1.709,-2.091,-1.512,0.601980198019802,0.2530674846625767,0.6526771514401838,0.2544915558749551,0.3562766580245881
SK041,3,0.4153982,0.3159043,4,5,7,2,2,3,7,8,7,0,5,0,0,2,5,7,8,SK69688,SK0,SK04,SK041,0.626,-0.177,3.053,-2.727,-0.293,0.5760576057605761,0.4732690622261175,0.7714260470047711,0.19735896514552642,0.4582253073513423
SK023,3,1.0844933,0.3159043,5,4,6,6,3,2,6,4,3,5,4,4,6,4,6,6,5,SK69713,SK0,SK02,SK023,0.626,0.235,0.554,1.091,1.033,0.5760576057605761,0.5635407537248028,0.5506273193143665,0.5403341717570966,0.5691226896378689
SK010,3,1.3880028,0.3159043,3,2,6,7,2,1,6,8,6,1,2,3,2,6,8,5,6,SK69726,SK0,SK01,SK010,-0.531,-0.161,2.573,-0.697,1.646,0.47191719171917196,0.476774758983348,0.7290157271602756,0.3797161336687028,0.6203897298653508
SK042,3,1.7779132,0.3159043,3,3,0,7,2,5,3,3,3,5,7,5,5,8,7,7,7,SK69730,SK0,SK04,SK042,-1.246,1.47,-0.275,1.371,2.646,0.4075607560756076,0.8341367221735321,0.4773811627496024,0.565486884656845,0.7040227481809818
SK031,3,1.1370617,0.3159043,8,9,8,5,1,5,7,5,7,8,8,9,9,9,9,9,9,SK69750,SK0,SK03,SK031,3.833,1.281,2.604,4.705,4.973,0.8647164716471647,0.7927256792287468,0.731754726983566,0.8649838303988502,0.8986367818014552
SK023,3,1.4627076,0.3159043,7,7,8,2,1,2,5,5,5,2,5,2,1,1,8,7,1,SK69772,SK0,SK02,SK023,2.188,-0.708,1.238,-1.417,-0.097,0.7166516651665167,0.35692375109553026,0.6110620250927726,0.3150377290693496,0.4746173789412059
SK031,3,1.0110812,0.3159043,8,8,7,6,3,4,6,3,4,8,9,7,7,7,8,8,6,SK69802,SK0,SK03,SK031,3.12,1.223,0.802,3.158,3.295,0.8005400540054006,0.7800175284837862,0.5725393179006892,0.7260150916277398,0.7583005770678264
SK021,3,0.47282743,0.3159043,5,6,4,3,1,2,6,5,4,6,4,4,6,6,3,4,7,SK69832,SK0,SK02,SK021,0.726,-0.579,1.12,1.163,0.822,0.585058505850585,0.3851884312007012,0.6006361547976674,0.546802012217032,0.5514761227732708
SK031,3,0.94370264,0.3159043,1,5,2,1,2,2,5,1,5,1,5,0,0,0,5,3,2,SK69833,SK0,SK03,SK031,-1.539,-0.974,-0.09,-2.877,-2.033,0.38118811881188125,0.2986415425065732,0.4937268068563351,0.18388429752066118,0.31270385548214436
SK021,3,0.603249,0.3159043,3,4,3,3,1,2,4,4,4,4,4,2,3,5,3,4,4,SK69844,SK0,SK02,SK021,-0.806,-0.678,0.345,-0.788,-0.313,0.4471647164716472,0.3634969325153375,0.5321611592154091,0.37154150197628455,0.45655264698502973
SK031,3,0.45551857,0.3159043,7,7,8,6,2,2,2,1,5,3,8,4,4,5,6,7,6,SK69879,SK0,SK03,SK031,2.358,0.154,-0.361,0.439,1.372,0.731953195319532,0.5457931638913234,0.469782647110797,0.4817642831476823,0.5974742828468679
SK021,3,1.2454476,0.3159043,0,3,4,6,1,2,4,5,5,4,3,3,3,3,4,7,6,SK69902,SK0,SK02,SK021,-1.639,-0.127,0.954,-0.351,0.014,0.37218721872187216,0.48422436459246276,0.5859692525181127,0.410797700323392,0.48390064397424104
SK023,3,1.2605962,0.3159043,3,3,2,4,2,3,3,3,4,5,2,5,6,1,6,7,3,SK69911,SK0,SK02,SK023,-1.085,0.068,-0.067,1.374,0.138,0.42205220522052206,0.5269500438212095,0.49575896801555047,0.5657563780093424,0.49427113824537927
SK021,3,0.494883,0.3159043,3,3,3,3,1,2,3,5,3,3,4,2,4,3,4,5,5,SK69917,SK0,SK02,SK021,-1.09,-0.696,0.103,-0.632,-0.37,0.42160216021602165,0.35955302366345315,0.5107792896271426,0.38555515630614445,0.4517855649410387
SK042,3,0.51656693,0.3159043,10,10,0,5,4,3,2,2,0,2,5,1,2,7,7,4,5,SK70062,SK0,SK04,SK042,2.371,0.611,-1.692,-1.439,1.216,0.7331233123312331,0.6459246275197196,0.35218236437533135,0.3130614444843694,0.5844275319896295
SK031,3,0.5850917,0.3159043,8,8,8,5,0,2,2,2,3,7,9,6,6,10,9,9,6,SK70106,SK0,SK03,SK031,3.087,-0.287,-0.62,2.472,4.294,0.7975697569756977,0.4491673970201578,0.44689874536137125,0.664390945023356,0.8418499623651416
SK022,3,0.57652104,0.3159043,7,3,7,4,3,1,5,7,5,7,6,5,5,7,7,6,5,SK70116,SK0,SK02,SK022,1.186,-0.528,1.868,1.572,2.31,0.6264626462646264,0.3963628396143734,0.6667255698886729,0.5835429392741646,0.6759220540269298
SK041,3,0.7621581,0.3159043,5,6,1,5,1,3,1,1,2,4,7,2,2,6,1,3,5,SK70121,SK0,SK04,SK041,-0.104,0.12,-1.671,-1.086,-0.706,0.5103510351035103,0.5383435582822087,0.354037815868528,0.34477182896155223,0.42368487078698674
SK032,3,1.3023176,0.3159043,8,6,8,6,2,3,8,10,7,8,7,8,10,8,5,7,10,SK70139,SK0,SK03,SK032,2.946,0.746,4.107,4.392,3.478,0.784878487848785,0.6755039439088519,0.8645520409966425,0.8368666906216313,0.7736054194195868
SK021,3,1.2454476,0.3159043,3,4,5,6,1,3,5,5,5,6,4,4,4,3,4,8,6,SK70148,SK0,SK02,SK021,-0.155,0.389,1.241,0.586,0.415,0.5057605760576057,0.5972830850131463,0.6113270895918007,0.4949694574200503,0.5174374843188091
SK022,3,1.7575634,0.3159043,6,4,4,6,2,3,0,3,0,6,8,6,5,6,10,10,4,SK70164,SK0,SK02,SK022,0.56,0.457,-1.776,1.944,3.113,0.5701170117011701,0.612182296231376,0.34476055840254466,0.6169601149838303,0.7430793677343814
SK021,3,0.6032491,0.3159043,3,2,2,3,1,3,3,3,2,1,3,4,3,3,3,4,4,SK70193,SK0,SK02,SK021,-1.563,-0.302,-0.785,-0.313,-0.802,0.3790279027902791,0.4458808063102542,0.43232019791482595,0.4142112827883579,0.41565610102868616
SK032,3,0.60198987,0.3159043,3,2,0,4,3,2,1,0,0,0,1,2,3,0,1,7,0,SK70216,SK0,SK03,SK032,-2.181,-0.354,-2.732,-1.435,-2.555,0.3234023402340234,0.43448729184925505,0.26029333804559107,0.31342076895436577,0.269047419921385
SK022,3,1.095379,0.3159043,6,8,5,6,3,3,5,3,5,5,10,5,6,0,2,7,3,SK70219,SK0,SK02,SK022,1.828,0.756,0.738,1.314,-1.085,0.6842484248424843,0.6776950043821209,0.5668846085880899,0.5603665109593963,0.39198795684536253
SK022,3,1.729563,0.3159043,6,5,5,6,4,2,4,7,5,5,6,4,4,5,6,6,6,SK70254,SK0,SK02,SK022,1.056,0.411,1.675,0.61,1.318,0.6147614761476148,0.6021034180543383,0.6496730871178653,0.49712540424002877,0.5929580998578238
SK032,3,0.5376635,0.3159043,7,5,4,4,2,2,4,3,5,3,4,4,4,4,4,4,3,SK70292,SK0,SK03,SK032,0.952,-0.26,0.482,0.265,-0.093,0.6054005400540055,0.4550832602979842,0.5442657713376922,0.4661336687028386,0.4749519110144685
SK042,3,0.4274091,0.3159043,4,5,3,5,1,2,6,6,6,5,7,3,3,5,4,7,7,SK70310,SK0,SK04,SK042,-0.031,-0.219,2.013,-0.141,0.795,0.516921692169217,0.46406660823838747,0.679537020675031,0.42966223499820333,0.5492180312787488
SK031,3,0.4565501,0.3159043,1,5,8,6,1,1,1,0,1,6,7,4,3,8,8,10,8,SK70311,SK0,SK03,SK031,-0.043,-0.595,-2.187,0.576,3.15,0.5158415841584159,0.3816827344434707,0.3084467220356954,0.4940711462450592,0.7461737894120599
SK023,3,0.99618506,0.3159043,8,8,7,2,1,2,0,0,0,7,8,5,7,9,8,8,2,SK70327,SK0,SK02,SK023,2.683,-0.792,-2.594,2.181,3.136,0.7612061206120613,0.33851884312007013,0.27248630500088356,0.6382500898311174,0.7450029271556411
SK041,3,0.7704262,0.3159043,6,4,6,3,0,1,0,1,0,2,1,0,0,0,0,4,5,SK70333,SK0,SK04,SK041,0.243,-1.263,-2.627,-2.86,-2.945,0.5415841584158416,0.23531989482909735,0.26957059551157453,0.1854114265181459,0.2364305427782889
SK041,3,0.72471833,0.3159043,5,10,0,4,2,3,0,6,0,0,0,0,0,0,0,0,0,SK70353,SK0,SK04,SK041,0.603,0.125,-1.178,-3.12,-3.9,0.573987398739874,0.5394390885188431,0.3975967485421453,0.16205533596837945,0.15656101028686126
SK032,3,1.2606682,0.3159043,7,4,8,4,2,2,4,6,5,7,5,5,2,6,7,7,7,SK70374,SK0,SK03,SK032,1.618,-0.222,1.408,0.771,2.121,0.6653465346534654,0.4634092900964067,0.6260823467043648,0.5115882141573841,0.6601154135652756
SK032,3,1.891002,0.3159043,7,5,6,4,3,4,7,7,7,0,0,0,0,3,4,2,7,SK70408,SK0,SK03,SK032,1.373,0.808,2.823,-2.774,-0.941,0.6432943294329434,0.6890885188431202,0.7511044354126171,0.19313690262306865,0.4040311114828134
SK021,3,1.1177056,0.3159043,0,2,4,6,2,2,5,5,5,4,3,5,5,0,2,7,3,SK70416,SK0,SK02,SK021,-1.874,0.021,1.13,0.863,-1.298,0.35103510351035105,0.5166520595968449,0.601519703127761,0.5198526769673015,0.37417412394413313
SK042,3,0.10271835,0.3159043,8,7,4,7,3,3,5,3,4,0,3,0,0,3,5,4,1,SK70422,SK0,SK04,SK042,1.71,0.899,0.365,-2.799,-1.095,0.6736273627362737,0.7090271691498685,0.5339282558755964,0.1908911246855911,0.39115162666220626
SK023,3,1.3127816,0.3159043,8,8,8,4,1,4,10,10,10,7,8,7,7,10,10,8,4,SK70509,SK0,SK02,SK023,3.542,0.711,5.485,3.235,4.627,0.8385238523852385,0.6678352322524101,0.9863050008835483,0.7329320876751706,0.8696997574642469
SK023,3,1.8370947,0.3159043,6,4,3,4,2,3,6,4,5,6,5,4,6,6,6,7,3,SK70549,SK0,SK02,SK023,0.38,0.156,1.197,1.236,1.551,0.5539153915391539,0.5462313759859773,0.6074394769393886,0.5533596837944663,0.6124445931253659
SK010,3,1.1372457,0.3159043,0,7,2,6,1,1,1,2,1,2,5,5,4,8,7,1,0,SK70567,SK0,SK01,SK010,-1.005,-0.606,-1.706,0.657,1.145,0.4292529252925293,0.3792725679228747,0.35094539671320024,0.5013474667624865,0.5784895876892197
SK021,3,1.206498,0.3159043,3,5,4,3,1,2,3,2,3,2,3,4,4,4,4,5,4,SK70662,SK0,SK02,SK021,-0.319,-0.678,-0.693,0.148,0.013,0.490999099909991,0.3634969325153375,0.44044884255168765,0.4556234279554437,0.4838170109559254
SK022,3,0.8548636,0.3159043,2,2,2,5,1,3,5,2,1,3,4,3,2,2,3,5,5,SK70736,SK0,SK02,SK022,-1.864,0.059,-1.009,-0.83,-1.028,0.351935193519352,0.5249780893952674,0.4125287153207281,0.3677685950413223,0.3967550388893535
SK021,3,0.48090756,0.3159043,3,3,3,4,1,3,1,2,2,4,5,5,5,4,4,5,5,SK70744,SK0,SK02,SK021,-0.983,-0.099,-1.379,1.025,0.282,0.43123312331233127,0.4903593339176161,0.37983742710726276,0.5344053180021558,0.5063142928828301
SK021,3,1.1759763,0.3159043,0,5,5,6,2,3,3,5,4,3,7,5,5,5,5,6,3,SK70762,SK0,SK02,SK021,-0.743,0.473,0.533,1.003,0.784,0.45283528352835284,0.6156879929886064,0.5487718678211698,0.5324290334171757,0.5482980680772769
SK021,3,0.9659514,0.3159043,4,5,4,4,1,3,1,2,1,2,5,1,1,4,2,3,3,SK70780,SK0,SK02,SK021,-0.187,-0.077,-1.751,-2.025,-1.427,0.5028802880288029,0.4951796669588081,0.3469694292277788,0.2604204096298958,0.3633854645814168
SK022,3,0.5833938,0.3159043,5,5,5,5,2,3,5,5,5,2,3,2,3,6,3,4,2,SK70781,SK0,SK02,SK022,0.596,0.36,1.231,-0.927,-0.214,0.5733573357335734,0.5909290096406661,0.610443541261707,0.35905497664390945,0.4648323157982771
SK031,3,0.86855614,0.3159043,0,1,2,4,0,1,0,0,0,7,8,6,5,5,5,6,6,SK70844,SK0,SK03,SK031,-2.728,-1.226,-2.852,1.755,1.133,0.27416741674167416,0.24342681858019286,0.24969075808446722,0.5999820337765002,0.5774859914694321
SK022,3,0.4526464,0.3159043,4,4,3,5,1,3,3,4,3,1,3,1,1,1,2,4,3,SK70915,SK0,SK02,SK022,-0.597,0.143,-0.188,-2.189,-2.15,0.46597659765976596,0.5433829973707274,0.4850680332214172,0.24568810636004312,0.30291879233921554
SK041,3,1.480185,0.3159043,0,0,0,3,0,1,0,10,2,0,0,0,0,0,0,4,0,SK70920,SK0,SK04,SK041,-3.698,-1.367,0.382,-3.164,-3.535,0.18685868586858687,0.21253286590709908,0.5354302880367556,0.15810276679841898,0.18708706197206657
SK031,3,0.58509177,0.3159043,9,9,2,7,2,3,2,2,2,6,8,7,7,10,8,8,7,SK70940,SK0,SK03,SK031,2.601,0.768,-0.909,3.031,4.117,0.7538253825382538,0.6803242769500439,0.42136419862166463,0.7146065397053538,0.8270469181232749
SK021,3,0.55904126,0.3159043,0,10,0,3,2,3,4,3,3,0,0,0,1,3,3,4,3,SK70960,SK0,SK02,SK021,-0.724,-0.128,-0.281,-2.63,-1.46,0.45454545454545453,0.4840052585451359,0.47685103375154625,0.20607258354293928,0.36062557497700093
SK021,3,0.603249,0.3159043,3,3,6,5,1,3,3,4,3,4,4,4,7,3,5,4,5,SK70968,SK0,SK02,SK021,-0.298,0.162,-0.076,1.158,0.249,0.4928892889288929,0.5475460122699387,0.4949637745184662,0.5463528566295365,0.5035544032784143
SK023,3,1.3127816,0.3159043,3,1,2,5,4,3,0,0,0,2,3,0,2,10,3,5,5,SK70980,SK0,SK02,SK023,-1.899,0.376,-2.812,-1.985,0.796,0.3487848784878488,0.5944347063978966,0.25322495140484186,0.26401365432985985,0.5493016642970645
SK021,3,1.9320662,0.3159043,5,5,6,7,2,3,4,5,6,5,5,4,5,4,5,7,3,SK70985,SK0,SK02,SK021,0.972,0.771,1.433,0.804,0.646,0.6072007200720073,0.6809815950920246,0.6282912175295988,0.5145526410348544,0.5367567115497198
SK032,3,0.6000785,0.3159043,6,6,3,2,2,4,7,7,5,2,4,1,1,1,1,4,6,SK70994,SK0,SK03,SK032,0.679,0.258,2.12,-2.039,-1.981,0.5808280828082809,0.5685801928133217,0.688990987807033,0.25916277398490833,0.31705277243455715
